Time,Plate,Well,Raw_od,hour,Well_id,Plt_well,Well_row,Well_column,Condition,Ratio,XMIC,MIC ug/ml,OD_minimum_of_each_well,OD_corrected
3:59:33,4,F6,0.173,3.9925,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.03
4:59:33,4,F6,0.173,4.9925,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.03
5:59:35,4,F6,0.173,5.99306,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.03
6:59:35,4,F6,0.172,6.99306,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.03
7:59:36,4,F6,0.174,7.99333,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.03
8:59:37,4,F6,0.181,8.99361,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.03
9:59:38,4,F6,0.212,9.99389,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.04000000000000001
10:59:38,4,F6,0.29,10.99389,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.118
11:59:40,4,F6,0.325,11.99444,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.15300000000000002
12:59:41,4,F6,0.333,12.99472,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.16100000000000003
13:59:42,4,F6,0.335,13.995,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.16300000000000003
14:59:43,4,F6,0.336,14.99528,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.16400000000000003
15:59:44,4,F6,0.336,15.99556,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.16400000000000003
16:59:44,4,F6,0.339,16.99556,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.16700000000000004
17:59:44,4,F6,0.342,17.99556,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.17000000000000004
18:59:45,4,F6,0.341,18.99583,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.16900000000000004
19:59:47,4,F6,0.342,19.99639,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.17000000000000004
20:59:48,4,F6,0.344,20.99667,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.172
21:59:49,4,F6,0.348,21.99694,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.176
22:59:50,4,F6,0.356,22.99722,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.184
23:59:51,4,F6,0.374,23.9975,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.202
24:59:52,4,F6,0.404,24.99778,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.23200000000000004
25:59:53,4,F6,0.453,25.99806,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.281
26:59:54,4,F6,0.529,26.99833,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.35700000000000004
27:59:54,4,F6,0.601,27.99833,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.429
28:59:55,4,F6,0.653,28.99861,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.48100000000000004
29:59:56,4,F6,0.702,29.99889,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.53
30:59:58,4,F6,0.745,30.99944,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.573
31:59:58,4,F6,0.78,31.99944,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.6080000000000001
32:59:59,4,F6,0.814,32.99972,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.6419999999999999
34:00:00,4,F6,0.855,34.0,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.683
35:00:01,4,F6,0.889,35.00028,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.7170000000000001
36:00:02,4,F6,0.919,36.00056,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.7470000000000001
37:00:03,4,F6,0.946,37.00083,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.774
38:00:03,4,F6,0.974,38.00083,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.802
39:00:04,4,F6,0.992,39.00111,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.8200000000000001
40:00:05,4,F6,1.009,40.00139,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.837
41:00:06,4,F6,1.021,41.00167,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.849
42:00:07,4,F6,1.023,42.00194,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.851
43:00:08,4,F6,1.014,43.00222,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.8420000000000001
44:00:09,4,F6,1.0,44.0025,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.8280000000000001
45:00:10,4,F6,0.987,45.00278,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.815
46:00:12,4,F6,0.973,46.00333,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.8009999999999999
47:00:11,4,F6,0.971,47.00306,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.7989999999999999
48:00:12,4,F6,0.964,48.00333,SPL86,4 - SPL86,F,6,20MSynComm,20,0.333333333,0.076023333,0.172,0.792
0:00:34,1,F7,0.215,0.00944,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.03
0:59:29,1,F7,0.202,0.99139,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.03
1:59:31,1,F7,0.202,1.99194,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.03
2:59:31,1,F7,0.207,2.99194,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.03
3:59:33,1,F7,0.231,3.9925,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.03
4:59:33,1,F7,0.299,4.9925,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.09699999999999998
5:59:34,1,F7,0.365,5.99278,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.16299999999999998
6:59:35,1,F7,0.38,6.99306,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.178
7:59:36,1,F7,0.387,7.99333,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.185
8:59:37,1,F7,0.396,8.99361,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.194
9:59:38,1,F7,0.406,9.99389,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.20400000000000001
10:59:39,1,F7,0.417,10.99417,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.21499999999999997
11:59:40,1,F7,0.425,11.99444,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.22299999999999998
12:59:41,1,F7,0.435,12.99472,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.23299999999999998
13:59:42,1,F7,0.442,13.995,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.24
14:59:43,1,F7,0.457,14.99528,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.255
15:59:44,1,F7,0.49,15.99556,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.288
16:59:45,1,F7,0.549,16.99583,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.34700000000000003
17:59:44,1,F7,0.662,17.99556,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.46
18:59:45,1,F7,0.831,18.99583,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.629
19:59:47,1,F7,1.003,19.99639,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.8009999999999999
20:59:47,1,F7,1.143,20.99639,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9410000000000001
21:59:49,1,F7,1.21,21.99694,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,1.008
22:59:50,1,F7,1.211,22.99722,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,1.0090000000000001
23:59:51,1,F7,1.198,23.9975,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.996
24:59:51,1,F7,1.18,24.9975,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.978
25:59:52,1,F7,1.174,25.99778,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.972
26:59:54,1,F7,1.17,26.99833,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.968
27:59:54,1,F7,1.169,27.99833,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9670000000000001
28:59:55,1,F7,1.165,28.99861,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9630000000000001
29:59:56,1,F7,1.165,29.99889,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9630000000000001
30:59:57,1,F7,1.166,30.99917,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.964
31:59:58,1,F7,1.165,31.99944,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9630000000000001
32:59:58,1,F7,1.165,32.99944,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9630000000000001
34:00:00,1,F7,1.165,34.0,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9630000000000001
35:00:01,1,F7,1.169,35.00028,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9670000000000001
36:00:01,1,F7,1.171,36.00028,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9690000000000001
37:00:02,1,F7,1.174,37.00056,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.972
38:00:03,1,F7,1.179,38.00083,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9770000000000001
39:00:04,1,F7,1.18,39.00111,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.978
40:00:05,1,F7,1.181,40.00139,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9790000000000001
41:00:06,1,F7,1.184,41.00167,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.982
42:00:06,1,F7,1.184,42.00167,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.982
43:00:08,1,F7,1.186,43.00222,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.984
44:00:09,1,F7,1.19,44.0025,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.988
45:00:09,1,F7,1.183,45.0025,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9810000000000001
46:00:11,1,F7,1.182,46.00306,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.98
47:00:11,1,F7,1.18,47.00306,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.978
48:00:12,1,F7,1.179,48.00333,SPL102,1 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.202,0.9770000000000001
0:00:34,2,F7,0.183,0.00944,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.03
0:59:29,2,F7,0.181,0.99139,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.03
1:59:31,2,F7,0.181,1.99194,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.03
2:59:31,2,F7,0.185,2.99194,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.03
3:59:33,2,F7,0.204,3.9925,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.03
4:59:33,2,F7,0.253,4.9925,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.07200000000000001
5:59:34,2,F7,0.294,5.99278,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.11299999999999999
6:59:35,2,F7,0.305,6.99306,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.124
7:59:36,2,F7,0.318,7.99333,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.137
8:59:37,2,F7,0.347,8.99361,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.16599999999999998
9:59:38,2,F7,0.41,9.99389,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.22899999999999998
10:59:39,2,F7,0.462,10.99417,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.281
11:59:40,2,F7,0.498,11.99444,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.317
12:59:41,2,F7,0.544,12.99472,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.36300000000000004
13:59:42,2,F7,0.584,13.995,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.40299999999999997
14:59:43,2,F7,0.623,14.99528,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.442
15:59:44,2,F7,0.673,15.99556,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.49200000000000005
16:59:44,2,F7,0.747,16.99556,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.5660000000000001
17:59:44,2,F7,0.839,17.99556,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.6579999999999999
18:59:45,2,F7,0.914,18.99583,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7330000000000001
19:59:47,2,F7,0.928,19.99639,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7470000000000001
20:59:47,2,F7,0.947,20.99639,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.766
21:59:49,2,F7,0.956,21.99694,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7749999999999999
22:59:50,2,F7,0.959,22.99722,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.778
23:59:51,2,F7,0.964,23.9975,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7829999999999999
24:59:52,2,F7,0.968,24.99778,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7869999999999999
25:59:53,2,F7,0.974,25.99806,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7929999999999999
26:59:54,2,F7,0.98,26.99833,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7989999999999999
27:59:54,2,F7,0.983,27.99833,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.802
28:59:55,2,F7,0.978,28.99861,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7969999999999999
29:59:56,2,F7,0.973,29.99889,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.792
30:59:57,2,F7,0.972,30.99917,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7909999999999999
31:59:58,2,F7,0.964,31.99944,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7829999999999999
32:59:58,2,F7,0.961,32.99944,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.78
34:00:00,2,F7,0.955,34.0,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.774
35:00:01,2,F7,0.951,35.00028,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.77
36:00:02,2,F7,0.951,36.00056,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.77
37:00:02,2,F7,0.952,37.00056,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7709999999999999
38:00:03,2,F7,0.949,38.00083,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.768
39:00:04,2,F7,0.952,39.00111,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7709999999999999
40:00:05,2,F7,0.949,40.00139,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.768
41:00:06,2,F7,0.952,41.00167,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7709999999999999
42:00:07,2,F7,0.959,42.00194,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.778
43:00:08,2,F7,0.958,43.00222,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7769999999999999
44:00:09,2,F7,0.957,44.0025,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.776
45:00:10,2,F7,0.957,45.00278,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.776
46:00:11,2,F7,0.954,46.00306,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7729999999999999
47:00:11,2,F7,0.958,47.00306,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7769999999999999
48:00:12,2,F7,0.968,48.00333,SPL102,2 - SPL102,F,7,20MSynComm+ SF,10+10,0.333333333,0.076023333,0.181,0.7869999999999999
0:00:34,3,F7,0.207,0.00944,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.03
0:59:29,3,F7,0.198,0.99139,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.03
1:59:31,3,F7,0.199,1.99194,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.03
2:59:31,3,F7,0.202,2.99194,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.03
3:59:33,3,F7,0.216,3.9925,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.03
4:59:33,3,F7,0.252,4.9925,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.05399999999999999
5:59:35,3,F7,0.332,5.99306,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.134
6:59:35,3,F7,0.38,6.99306,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.182
7:59:36,3,F7,0.397,7.99333,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.199
8:59:37,3,F7,0.415,8.99361,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.21699999999999997
9:59:38,3,F7,0.443,9.99389,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.245
10:59:38,3,F7,0.512,10.99389,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.314
11:59:40,3,F7,0.639,11.99444,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.441
12:59:41,3,F7,0.73,12.99472,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.532
13:59:42,3,F7,0.764,13.995,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.5660000000000001
14:59:43,3,F7,0.794,14.99528,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.5960000000000001
15:59:44,3,F7,0.826,15.99556,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.6279999999999999
16:59:44,3,F7,0.87,16.99556,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.6719999999999999
17:59:44,3,F7,0.934,17.99556,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.736
18:59:45,3,F7,1.026,18.99583,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.8280000000000001
19:59:47,3,F7,1.108,19.99639,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9100000000000001
20:59:48,3,F7,1.144,20.99667,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.946
21:59:49,3,F7,1.151,21.99694,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9530000000000001
22:59:50,3,F7,1.167,22.99722,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9690000000000001
23:59:51,3,F7,1.17,23.9975,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.972
24:59:51,3,F7,1.171,24.9975,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9730000000000001
25:59:53,3,F7,1.174,25.99806,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.976
26:59:54,3,F7,1.178,26.99833,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.98
27:59:54,3,F7,1.181,27.99833,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9830000000000001
28:59:55,3,F7,1.183,28.99861,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9850000000000001
29:59:56,3,F7,1.184,29.99889,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.986
30:59:57,3,F7,1.179,30.99917,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9810000000000001
31:59:58,3,F7,1.176,31.99944,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.978
32:59:58,3,F7,1.173,32.99944,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9750000000000001
34:00:00,3,F7,1.168,34.0,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.97
35:00:01,3,F7,1.163,35.00028,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9650000000000001
36:00:02,3,F7,1.154,36.00056,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.956
37:00:02,3,F7,1.15,37.00056,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.952
38:00:03,3,F7,1.148,38.00083,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.95
39:00:04,3,F7,1.143,39.00111,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9450000000000001
40:00:05,3,F7,1.139,40.00139,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9410000000000001
41:00:06,3,F7,1.145,41.00167,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9470000000000001
42:00:07,3,F7,1.139,42.00194,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9410000000000001
43:00:08,3,F7,1.128,43.00222,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9299999999999999
44:00:09,3,F7,1.137,44.0025,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9390000000000001
45:00:10,3,F7,1.134,45.00278,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.9359999999999999
46:00:11,3,F7,1.152,46.00306,SPL102,3 - SPL102,F,7,20MSynComm+ SFP,10+10,0.333333333,0.076023333,0.198,0.954
