date,plt,well,wellid,time_h,rawod,col,row,cpd,qrt,um,species,strain,nick,dil,OD_minus1_of_each_group_replicate_timepoint,od_corrected,OD_zero_mean_of_each_group_replicate_timepoint,od_normalized
5/4/2022,4,M1,1-4-M1,0.0,0.217,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M1,1-4-M1,1.08,0.233,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.193,0.04000000000000001,0.03,1.3333333333333337
5/4/2022,4,M1,1-4-M1,2.16,0.213,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.195,0.03,0.04099999999999998,0.731707317073171
5/4/2022,4,M1,1-4-M1,3.24,0.213,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.192,0.03,0.121,0.24793388429752067
5/4/2022,4,M1,1-4-M1,4.32,0.212,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.19,0.03,0.192,0.15625
5/4/2022,4,M1,1-4-M1,5.41,0.211,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.189,0.03,0.242,0.12396694214876033
5/4/2022,4,M1,1-4-M1,6.49,0.21,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.282,0.10638297872340426
5/4/2022,4,M1,1-4-M1,7.57,0.21,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.308,0.0974025974025974
5/4/2022,4,M1,1-4-M1,8.65,0.209,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.186,0.03,0.325,0.0923076923076923
5/4/2022,4,M1,1-4-M1,9.73,0.209,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.186,0.03,0.339,0.08849557522123892
5/4/2022,4,M1,1-4-M1,10.82,0.208,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.186,0.03,0.34400000000000003,0.08720930232558138
5/4/2022,4,M1,1-4-M1,11.9,0.208,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.35100000000000003,0.08547008547008546
5/4/2022,4,M1,1-4-M1,12.98,0.208,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.35300000000000004,0.08498583569405098
5/4/2022,4,M1,1-4-M1,14.06,0.207,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.186,0.03,0.36000000000000004,0.08333333333333331
5/4/2022,4,M1,1-4-M1,15.14,0.208,1,M,Azithromycin,1,100.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.36400000000000005,0.0824175824175824
5/4/2022,4,M11,1-4-M11,0.0,0.209,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M11,1-4-M11,1.08,0.221,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.193,0.03,0.03,1.0
5/4/2022,4,M11,1-4-M11,2.16,0.253,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.195,0.057999999999999996,0.04099999999999998,1.414634146341464
5/4/2022,4,M11,1-4-M11,3.24,0.319,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.192,0.127,0.121,1.0495867768595042
5/4/2022,4,M11,1-4-M11,4.32,0.377,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.19,0.187,0.192,0.9739583333333333
5/4/2022,4,M11,1-4-M11,5.41,0.42,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.189,0.23099999999999998,0.242,0.9545454545454545
5/4/2022,4,M11,1-4-M11,6.49,0.456,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.187,0.269,0.282,0.9539007092198583
5/4/2022,4,M11,1-4-M11,7.57,0.488,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.187,0.301,0.308,0.9772727272727273
5/4/2022,4,M11,1-4-M11,8.65,0.502,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.186,0.316,0.325,0.9723076923076923
5/4/2022,4,M11,1-4-M11,9.73,0.522,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.186,0.336,0.339,0.9911504424778761
5/4/2022,4,M11,1-4-M11,10.82,0.53,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.186,0.34400000000000003,0.34400000000000003,1.0
5/4/2022,4,M11,1-4-M11,11.9,0.54,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.187,0.35300000000000004,0.35100000000000003,1.0056980056980056
5/4/2022,4,M11,1-4-M11,12.98,0.539,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.187,0.35200000000000004,0.35300000000000004,0.9971671388101983
5/4/2022,4,M11,1-4-M11,14.06,0.547,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.186,0.36100000000000004,0.36000000000000004,1.0027777777777778
5/4/2022,4,M11,1-4-M11,15.14,0.551,11,M,Azithromycin,1,0.3,S. flexneri,M90T,Sf,100x,0.187,0.36400000000000005,0.36400000000000005,1.0
5/4/2022,4,M13,1-4-M13,0.0,0.209,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M13,1-4-M13,1.08,0.22,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.193,0.03,0.03,1.0
5/4/2022,4,M13,1-4-M13,2.16,0.253,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.195,0.057999999999999996,0.04099999999999998,1.414634146341464
5/4/2022,4,M13,1-4-M13,3.24,0.314,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.192,0.122,0.121,1.0082644628099173
5/4/2022,4,M13,1-4-M13,4.32,0.369,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.19,0.179,0.192,0.9322916666666666
5/4/2022,4,M13,1-4-M13,5.41,0.412,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.189,0.22299999999999998,0.242,0.921487603305785
5/4/2022,4,M13,1-4-M13,6.49,0.444,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.187,0.257,0.282,0.9113475177304966
5/4/2022,4,M13,1-4-M13,7.57,0.476,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.187,0.289,0.308,0.9383116883116882
5/4/2022,4,M13,1-4-M13,8.65,0.488,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.186,0.302,0.325,0.9292307692307692
5/4/2022,4,M13,1-4-M13,9.73,0.505,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.186,0.319,0.339,0.9410029498525073
5/4/2022,4,M13,1-4-M13,10.82,0.517,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.186,0.331,0.34400000000000003,0.9622093023255813
5/4/2022,4,M13,1-4-M13,11.9,0.529,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.187,0.342,0.35100000000000003,0.9743589743589743
5/4/2022,4,M13,1-4-M13,12.98,0.526,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.187,0.339,0.35300000000000004,0.9603399433427762
5/4/2022,4,M13,1-4-M13,14.06,0.54,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.186,0.35400000000000004,0.36000000000000004,0.9833333333333333
5/4/2022,4,M13,1-4-M13,15.14,0.544,13,M,Azithromycin,1,0.1,S. flexneri,M90T,Sf,100x,0.187,0.35700000000000004,0.36400000000000005,0.9807692307692307
5/4/2022,4,M15,1-4-M15,0.0,0.189,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M15,1-4-M15,1.08,0.204,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.193,0.03,0.03,1.0
5/4/2022,4,M15,1-4-M15,2.16,0.241,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.195,0.045999999999999985,0.04099999999999998,1.1219512195121952
5/4/2022,4,M15,1-4-M15,3.24,0.314,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.192,0.122,0.121,1.0082644628099173
5/4/2022,4,M15,1-4-M15,4.32,0.371,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.19,0.181,0.192,0.9427083333333333
5/4/2022,4,M15,1-4-M15,5.41,0.408,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.189,0.21899999999999997,0.242,0.9049586776859503
5/4/2022,4,M15,1-4-M15,6.49,0.434,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.187,0.247,0.282,0.8758865248226951
5/4/2022,4,M15,1-4-M15,7.57,0.457,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.187,0.27,0.308,0.8766233766233766
5/4/2022,4,M15,1-4-M15,8.65,0.475,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.186,0.289,0.325,0.8892307692307692
5/4/2022,4,M15,1-4-M15,9.73,0.485,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.186,0.299,0.339,0.8820058997050146
5/4/2022,4,M15,1-4-M15,10.82,0.497,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.186,0.311,0.34400000000000003,0.9040697674418604
5/4/2022,4,M15,1-4-M15,11.9,0.509,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.187,0.322,0.35100000000000003,0.9173789173789173
5/4/2022,4,M15,1-4-M15,12.98,0.513,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.187,0.326,0.35300000000000004,0.9235127478753541
5/4/2022,4,M15,1-4-M15,14.06,0.52,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.186,0.334,0.36000000000000004,0.9277777777777777
5/4/2022,4,M15,1-4-M15,15.14,0.528,15,M,Azithromycin,1,0.03,S. flexneri,M90T,Sf,100x,0.187,0.341,0.36400000000000005,0.9368131868131868
5/4/2022,4,M17,1-4-M17,0.0,0.188,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M17,1-4-M17,1.08,0.206,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.193,0.03,0.03,1.0
5/4/2022,4,M17,1-4-M17,2.16,0.241,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.195,0.045999999999999985,0.04099999999999998,1.1219512195121952
5/4/2022,4,M17,1-4-M17,3.24,0.318,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.192,0.126,0.121,1.0413223140495869
5/4/2022,4,M17,1-4-M17,4.32,0.38,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.19,0.19,0.192,0.9895833333333334
5/4/2022,4,M17,1-4-M17,5.41,0.417,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.189,0.22799999999999998,0.242,0.9421487603305785
5/4/2022,4,M17,1-4-M17,6.49,0.44,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.187,0.253,0.282,0.897163120567376
5/4/2022,4,M17,1-4-M17,7.57,0.462,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.187,0.275,0.308,0.8928571428571429
5/4/2022,4,M17,1-4-M17,8.65,0.479,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.186,0.293,0.325,0.9015384615384614
5/4/2022,4,M17,1-4-M17,9.73,0.491,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.186,0.305,0.339,0.8997050147492625
5/4/2022,4,M17,1-4-M17,10.82,0.501,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.186,0.315,0.34400000000000003,0.9156976744186046
5/4/2022,4,M17,1-4-M17,11.9,0.514,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.187,0.327,0.35100000000000003,0.9316239316239315
5/4/2022,4,M17,1-4-M17,12.98,0.518,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.187,0.331,0.35300000000000004,0.9376770538243625
5/4/2022,4,M17,1-4-M17,14.06,0.524,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.186,0.338,0.36000000000000004,0.9388888888888889
5/4/2022,4,M17,1-4-M17,15.14,0.532,17,M,Azithromycin,1,0.01,S. flexneri,M90T,Sf,100x,0.187,0.34500000000000003,0.36400000000000005,0.9478021978021978
5/4/2022,4,M19,1-4-M19,0.0,0.19,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M19,1-4-M19,1.08,0.202,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.193,0.03,0.03,1.0
5/4/2022,4,M19,1-4-M19,2.16,0.237,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.195,0.04199999999999998,0.04099999999999998,1.024390243902439
5/4/2022,4,M19,1-4-M19,3.24,0.305,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.192,0.11299999999999999,0.121,0.933884297520661
5/4/2022,4,M19,1-4-M19,4.32,0.362,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.19,0.172,0.192,0.8958333333333333
5/4/2022,4,M19,1-4-M19,5.41,0.402,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.189,0.21300000000000002,0.242,0.8801652892561984
5/4/2022,4,M19,1-4-M19,6.49,0.432,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.187,0.245,0.282,0.8687943262411348
5/4/2022,4,M19,1-4-M19,7.57,0.456,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.187,0.269,0.308,0.8733766233766235
5/4/2022,4,M19,1-4-M19,8.65,0.475,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.186,0.289,0.325,0.8892307692307692
5/4/2022,4,M19,1-4-M19,9.73,0.489,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.186,0.303,0.339,0.8938053097345132
5/4/2022,4,M19,1-4-M19,10.82,0.5,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.186,0.314,0.34400000000000003,0.9127906976744186
5/4/2022,4,M19,1-4-M19,11.9,0.514,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.187,0.327,0.35100000000000003,0.9316239316239315
5/4/2022,4,M19,1-4-M19,12.98,0.518,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.187,0.331,0.35300000000000004,0.9376770538243625
5/4/2022,4,M19,1-4-M19,14.06,0.524,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.186,0.338,0.36000000000000004,0.9388888888888889
5/4/2022,4,M19,1-4-M19,15.14,0.532,19,M,Azithromycin,1,0.003,S. flexneri,M90T,Sf,100x,0.187,0.34500000000000003,0.36400000000000005,0.9478021978021978
5/4/2022,4,M21,1-4-M21,0.0,0.188,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M21,1-4-M21,1.08,0.202,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.193,0.03,0.03,1.0
5/4/2022,4,M21,1-4-M21,2.16,0.236,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.195,0.04099999999999998,0.04099999999999998,1.0
5/4/2022,4,M21,1-4-M21,3.24,0.313,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.192,0.121,0.121,1.0
5/4/2022,4,M21,1-4-M21,4.32,0.382,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.19,0.192,0.192,1.0
5/4/2022,4,M21,1-4-M21,5.41,0.431,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.189,0.242,0.242,1.0
5/4/2022,4,M21,1-4-M21,6.49,0.469,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.187,0.282,0.282,1.0
5/4/2022,4,M21,1-4-M21,7.57,0.495,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.187,0.308,0.308,1.0
5/4/2022,4,M21,1-4-M21,8.65,0.511,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.186,0.325,0.325,1.0
5/4/2022,4,M21,1-4-M21,9.73,0.525,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.186,0.339,0.339,1.0
5/4/2022,4,M21,1-4-M21,10.82,0.53,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.186,0.34400000000000003,0.34400000000000003,1.0
5/4/2022,4,M21,1-4-M21,11.9,0.538,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.187,0.35100000000000003,0.35100000000000003,1.0
5/4/2022,4,M21,1-4-M21,12.98,0.54,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.187,0.35300000000000004,0.35300000000000004,1.0
5/4/2022,4,M21,1-4-M21,14.06,0.546,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.186,0.36000000000000004,0.36000000000000004,1.0
5/4/2022,4,M21,1-4-M21,15.14,0.551,21,M,Azithromycin,1,0.0,S. flexneri,M90T,Sf,100x,0.187,0.36400000000000005,0.36400000000000005,1.0
5/4/2022,4,M23,1-4-M23,0.0,0.187,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M23,1-4-M23,1.08,0.193,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.193,0.03,0.03,1.0
5/4/2022,4,M23,1-4-M23,2.16,0.195,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.195,0.03,0.04099999999999998,0.731707317073171
5/4/2022,4,M23,1-4-M23,3.24,0.192,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.192,0.03,0.121,0.24793388429752067
5/4/2022,4,M23,1-4-M23,4.32,0.19,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.19,0.03,0.192,0.15625
5/4/2022,4,M23,1-4-M23,5.41,0.189,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.189,0.03,0.242,0.12396694214876033
5/4/2022,4,M23,1-4-M23,6.49,0.187,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.282,0.10638297872340426
5/4/2022,4,M23,1-4-M23,7.57,0.187,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.308,0.0974025974025974
5/4/2022,4,M23,1-4-M23,8.65,0.186,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.186,0.03,0.325,0.0923076923076923
5/4/2022,4,M23,1-4-M23,9.73,0.186,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.186,0.03,0.339,0.08849557522123892
5/4/2022,4,M23,1-4-M23,10.82,0.186,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.186,0.03,0.34400000000000003,0.08720930232558138
5/4/2022,4,M23,1-4-M23,11.9,0.187,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.35100000000000003,0.08547008547008546
5/4/2022,4,M23,1-4-M23,12.98,0.187,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.35300000000000004,0.08498583569405098
5/4/2022,4,M23,1-4-M23,14.06,0.186,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.186,0.03,0.36000000000000004,0.08333333333333331
5/4/2022,4,M23,1-4-M23,15.14,0.187,23,M,Azithromycin,1,-1.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.36400000000000005,0.0824175824175824
5/4/2022,4,M3,1-4-M3,0.0,0.196,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M3,1-4-M3,1.08,0.2,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.193,0.03,0.03,1.0
5/4/2022,4,M3,1-4-M3,2.16,0.202,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.195,0.03,0.04099999999999998,0.731707317073171
5/4/2022,4,M3,1-4-M3,3.24,0.204,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.192,0.03,0.121,0.24793388429752067
5/4/2022,4,M3,1-4-M3,4.32,0.206,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.19,0.03,0.192,0.15625
5/4/2022,4,M3,1-4-M3,5.41,0.21,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.189,0.03,0.242,0.12396694214876033
5/4/2022,4,M3,1-4-M3,6.49,0.215,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.282,0.10638297872340426
5/4/2022,4,M3,1-4-M3,7.57,0.223,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.187,0.036000000000000004,0.308,0.1168831168831169
5/4/2022,4,M3,1-4-M3,8.65,0.236,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.186,0.04999999999999999,0.325,0.1538461538461538
5/4/2022,4,M3,1-4-M3,9.73,0.252,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.186,0.066,0.339,0.19469026548672566
5/4/2022,4,M3,1-4-M3,10.82,0.268,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.186,0.08200000000000002,0.34400000000000003,0.23837209302325585
5/4/2022,4,M3,1-4-M3,11.9,0.287,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.187,0.09999999999999998,0.35100000000000003,0.2849002849002848
5/4/2022,4,M3,1-4-M3,12.98,0.306,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.187,0.119,0.35300000000000004,0.3371104815864022
5/4/2022,4,M3,1-4-M3,14.06,0.322,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.186,0.136,0.36000000000000004,0.37777777777777777
5/4/2022,4,M3,1-4-M3,15.14,0.338,3,M,Azithromycin,1,30.0,S. flexneri,M90T,Sf,100x,0.187,0.15100000000000002,0.36400000000000005,0.41483516483516486
5/4/2022,4,M5,1-4-M5,0.0,0.216,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.187,0.03,0.03,1.0
5/4/2022,4,M5,1-4-M5,1.08,0.226,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.193,0.033,0.03,1.1
5/4/2022,4,M5,1-4-M5,2.16,0.236,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.195,0.04099999999999998,0.04099999999999998,1.0
5/4/2022,4,M5,1-4-M5,3.24,0.262,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.192,0.07,0.121,0.578512396694215
5/4/2022,4,M5,1-4-M5,4.32,0.292,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.19,0.10199999999999998,0.192,0.5312499999999999
5/4/2022,4,M5,1-4-M5,5.41,0.323,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.189,0.134,0.242,0.5537190082644629
5/4/2022,4,M5,1-4-M5,6.49,0.359,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.187,0.172,0.282,0.6099290780141844
5/4/2022,4,M5,1-4-M5,7.57,0.387,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.187,0.2,0.308,0.6493506493506493
5/4/2022,4,M5,1-4-M5,8.65,0.401,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.186,0.21500000000000002,0.325,0.6615384615384616
5/4/2022,4,M5,1-4-M5,9.73,0.409,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.186,0.22299999999999998,0.339,0.6578171091445426
5/4/2022,4,M5,1-4-M5,10.82,0.416,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.186,0.22999999999999998,0.34400000000000003,0.6686046511627906
5/4/2022,4,M5,1-4-M5,11.9,0.419,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.187,0.23199999999999998,0.35100000000000003,0.6609686609686608
5/4/2022,4,M5,1-4-M5,12.98,0.418,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.187,0.23099999999999998,0.35300000000000004,0.6543909348441925
5/4/2022,4,M5,1-4-M5,14.06,0.422,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.186,0.236,0.36000000000000004,0.6555555555555554
5/4/2022,4,M5,1-4-M5,15.14,0.43,5,M,Azithromycin,1,10.0,S. flexneri,M90T,Sf,100x,0.187,0.243,0.36400000000000005,0.6675824175824174
5/4/2022,4,M7,1-4-M7,0.0,0.22,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.187,0.033,0.03,1.1
5/4/2022,4,M7,1-4-M7,1.08,0.232,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.193,0.03900000000000001,0.03,1.3000000000000003
5/4/2022,4,M7,1-4-M7,2.16,0.259,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.195,0.064,0.04099999999999998,1.5609756097560983
5/4/2022,4,M7,1-4-M7,3.24,0.321,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.192,0.129,0.121,1.0661157024793388
5/4/2022,4,M7,1-4-M7,4.32,0.379,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.19,0.189,0.192,0.984375
5/4/2022,4,M7,1-4-M7,5.41,0.42,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.189,0.23099999999999998,0.242,0.9545454545454545
5/4/2022,4,M7,1-4-M7,6.49,0.446,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.187,0.259,0.282,0.9184397163120569
5/4/2022,4,M7,1-4-M7,7.57,0.466,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.187,0.279,0.308,0.9058441558441559
5/4/2022,4,M7,1-4-M7,8.65,0.475,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.186,0.289,0.325,0.8892307692307692
5/4/2022,4,M7,1-4-M7,9.73,0.482,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.186,0.296,0.339,0.8731563421828907
5/4/2022,4,M7,1-4-M7,10.82,0.484,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.186,0.298,0.34400000000000003,0.8662790697674417
5/4/2022,4,M7,1-4-M7,11.9,0.502,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.187,0.315,0.35100000000000003,0.8974358974358974
5/4/2022,4,M7,1-4-M7,12.98,0.504,7,M,Azithromycin,1,3.0,S. flexneri,M90T,Sf,100x,0.187,0.317,0.35300000000000004,0.8980169971671387
