Time,Plate,Well,Raw_od,hour,Well_id,Plt_well,Well_row,Well_column,Condition,Ratio,XMIC,MIC ug/ml
11:59:40,3,F10,0.408,11.99444,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
12:59:41,3,F10,0.422,12.99472,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
13:59:42,3,F10,0.426,13.995,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
14:59:43,3,F10,0.434,14.99528,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
15:59:44,3,F10,0.437,15.99556,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
16:59:44,3,F10,0.452,16.99556,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
17:59:44,3,F10,0.468,17.99556,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
18:59:45,3,F10,0.505,18.99583,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
19:59:47,3,F10,0.572,19.99639,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
20:59:48,3,F10,0.686,20.99667,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
21:59:49,3,F10,0.849,21.99694,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
22:59:50,3,F10,1.016,22.99722,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
23:59:51,3,F10,1.136,23.9975,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
24:59:51,3,F10,1.19,24.9975,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
25:59:53,3,F10,1.196,25.99806,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
26:59:54,3,F10,1.181,26.99833,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
27:59:54,3,F10,1.17,27.99833,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
28:59:55,3,F10,1.161,28.99861,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
29:59:56,3,F10,1.159,29.99889,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
30:59:57,3,F10,1.155,30.99917,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
31:59:58,3,F10,1.159,31.99944,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
32:59:58,3,F10,1.161,32.99944,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
34:00:00,3,F10,1.162,34,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
35:00:01,3,F10,1.165,35.00028,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
36:00:02,3,F10,1.164,36.00056,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
37:00:02,3,F10,1.17,37.00056,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
38:00:03,3,F10,1.171,38.00083,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
39:00:04,3,F10,1.174,39.00111,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
40:00:05,3,F10,1.173,40.00139,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
41:00:06,3,F10,1.177,41.00167,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
42:00:07,3,F10,1.18,42.00194,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
43:00:08,3,F10,1.185,43.00222,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
44:00:09,3,F10,1.187,44.0025,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
45:00:10,3,F10,1.189,45.00278,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
46:00:11,3,F10,1.194,46.00306,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
47:00:11,3,F10,1.198,47.00306,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
48:00:12,3,F10,1.2,48.00333,SPL150,3 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
0:00:34,4,F10,0.173,0.00944,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
0:59:29,4,F10,0.172,0.99139,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
1:59:31,4,F10,0.174,1.99194,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
2:59:31,4,F10,0.18,2.99194,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
3:59:33,4,F10,0.201,3.9925,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
4:59:33,4,F10,0.251,4.9925,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
5:59:35,4,F10,0.29,5.99306,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
6:59:35,4,F10,0.298,6.99306,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
7:59:36,4,F10,0.3,7.99333,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
8:59:37,4,F10,0.304,8.99361,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
9:59:38,4,F10,0.31,9.99389,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
10:59:38,4,F10,0.318,10.99389,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
11:59:40,4,F10,0.327,11.99444,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
12:59:41,4,F10,0.337,12.99472,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
13:59:42,4,F10,0.338,13.995,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
14:59:43,4,F10,0.344,14.99528,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
15:59:44,4,F10,0.355,15.99556,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
16:59:44,4,F10,0.375,16.99556,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
17:59:44,4,F10,0.41,17.99556,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
18:59:45,4,F10,0.472,18.99583,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
19:59:47,4,F10,0.578,19.99639,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
20:59:48,4,F10,0.719,20.99667,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
21:59:49,4,F10,0.838,21.99694,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
22:59:50,4,F10,0.921,22.99722,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
23:59:51,4,F10,0.972,23.9975,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
24:59:52,4,F10,0.969,24.99778,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
25:59:53,4,F10,0.957,25.99806,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
26:59:54,4,F10,0.947,26.99833,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
27:59:54,4,F10,0.94,27.99833,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
28:59:55,4,F10,0.935,28.99861,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
29:59:56,4,F10,0.929,29.99889,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
30:59:58,4,F10,0.927,30.99944,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
31:59:58,4,F10,0.927,31.99944,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
32:59:59,4,F10,0.929,32.99972,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
34:00:00,4,F10,0.937,34,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
35:00:01,4,F10,0.94,35.00028,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
36:00:02,4,F10,0.944,36.00056,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
37:00:03,4,F10,0.943,37.00083,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
38:00:03,4,F10,0.943,38.00083,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
39:00:04,4,F10,0.943,39.00111,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
40:00:05,4,F10,0.941,40.00139,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
41:00:06,4,F10,0.946,41.00167,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
42:00:07,4,F10,0.945,42.00194,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
43:00:08,4,F10,0.95,43.00222,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
44:00:09,4,F10,0.949,44.0025,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
45:00:10,4,F10,0.954,45.00278,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
46:00:12,4,F10,0.957,46.00333,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
47:00:11,4,F10,0.956,47.00306,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
48:00:12,4,F10,0.959,48.00333,SPL150,4 - SPL150,F,10,20MSynComm+ SFP,2+18,0.333333333,0.076023333
0:00:34,1,F11,0.224,0.00944,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
0:59:29,1,F11,0.209,0.99139,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
1:59:31,1,F11,0.209,1.99194,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
2:59:31,1,F11,0.217,2.99194,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
3:59:33,1,F11,0.255,3.9925,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
4:59:33,1,F11,0.346,4.9925,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
5:59:34,1,F11,0.381,5.99278,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
6:59:35,1,F11,0.382,6.99306,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
7:59:36,1,F11,0.382,7.99333,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
8:59:37,1,F11,0.381,8.99361,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
9:59:38,1,F11,0.378,9.99389,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
10:59:39,1,F11,0.384,10.99417,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
11:59:40,1,F11,0.391,11.99444,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
12:59:41,1,F11,0.399,12.99472,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
13:59:42,1,F11,0.404,13.995,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
14:59:43,1,F11,0.407,14.99528,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
15:59:44,1,F11,0.407,15.99556,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
16:59:45,1,F11,0.406,16.99583,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
17:59:44,1,F11,0.408,17.99556,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
18:59:45,1,F11,0.412,18.99583,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
19:59:47,1,F11,0.419,19.99639,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
20:59:47,1,F11,0.431,20.99639,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
21:59:49,1,F11,0.455,21.99694,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
22:59:50,1,F11,0.507,22.99722,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
23:59:51,1,F11,0.6,23.9975,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
24:59:51,1,F11,0.723,24.9975,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
25:59:52,1,F11,0.831,25.99778,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
26:59:54,1,F11,0.924,26.99833,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
27:59:54,1,F11,1.02,27.99833,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
28:59:55,1,F11,1.099,28.99861,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
29:59:56,1,F11,1.177,29.99889,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
30:59:57,1,F11,1.237,30.99917,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
31:59:58,1,F11,1.258,31.99944,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
32:59:58,1,F11,1.236,32.99944,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
34:00:00,1,F11,1.217,34,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
35:00:01,1,F11,1.203,35.00028,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
36:00:01,1,F11,1.192,36.00028,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
37:00:02,1,F11,1.185,37.00056,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
38:00:03,1,F11,1.181,38.00083,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
39:00:04,1,F11,1.179,39.00111,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
40:00:05,1,F11,1.182,40.00139,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
41:00:06,1,F11,1.187,41.00167,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
42:00:06,1,F11,1.192,42.00167,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
43:00:08,1,F11,1.199,43.00222,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
44:00:09,1,F11,1.204,44.0025,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
45:00:09,1,F11,1.208,45.0025,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
46:00:11,1,F11,1.211,46.00306,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
47:00:11,1,F11,1.218,47.00306,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
48:00:12,1,F11,1.221,48.00333,SPL166,1 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
0:00:34,2,F11,0.182,0.00944,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
0:59:29,2,F11,0.179,0.99139,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
1:59:31,2,F11,0.18,1.99194,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
2:59:31,2,F11,0.188,2.99194,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
3:59:33,2,F11,0.218,3.9925,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
4:59:33,2,F11,0.28,4.9925,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
5:59:34,2,F11,0.292,5.99278,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
6:59:35,2,F11,0.293,6.99306,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
7:59:36,2,F11,0.296,7.99333,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
8:59:37,2,F11,0.296,8.99361,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
9:59:38,2,F11,0.299,9.99389,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
10:59:39,2,F11,0.304,10.99417,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
11:59:40,2,F11,0.309,11.99444,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
12:59:41,2,F11,0.316,12.99472,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
13:59:42,2,F11,0.321,13.995,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
14:59:43,2,F11,0.322,14.99528,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
15:59:44,2,F11,0.325,15.99556,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
16:59:44,2,F11,0.329,16.99556,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
17:59:44,2,F11,0.334,17.99556,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
18:59:45,2,F11,0.337,18.99583,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
19:59:47,2,F11,0.345,19.99639,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
20:59:47,2,F11,0.362,20.99639,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
21:59:49,2,F11,0.389,21.99694,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
22:59:50,2,F11,0.435,22.99722,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
23:59:51,2,F11,0.516,23.9975,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
24:59:52,2,F11,0.636,24.99778,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
25:59:53,2,F11,0.707,25.99806,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
26:59:54,2,F11,0.781,26.99833,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
27:59:54,2,F11,0.854,27.99833,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
28:59:55,2,F11,0.919,28.99861,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
29:59:56,2,F11,0.973,29.99889,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
30:59:57,2,F11,1.014,30.99917,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
31:59:58,2,F11,1.03,31.99944,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
32:59:58,2,F11,1.014,32.99944,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
34:00:00,2,F11,1,34,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
35:00:01,2,F11,0.986,35.00028,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
36:00:02,2,F11,0.976,36.00056,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
37:00:02,2,F11,0.966,37.00056,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
38:00:03,2,F11,0.967,38.00083,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
39:00:04,2,F11,0.955,39.00111,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
40:00:05,2,F11,0.955,40.00139,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
41:00:06,2,F11,0.946,41.00167,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
42:00:07,2,F11,0.95,42.00194,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
43:00:08,2,F11,0.949,43.00222,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
44:00:09,2,F11,0.946,44.0025,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
45:00:10,2,F11,0.95,45.00278,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
46:00:11,2,F11,0.953,46.00306,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
47:00:11,2,F11,0.961,47.00306,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
48:00:12,2,F11,0.964,48.00333,SPL166,2 - SPL166,F,11,20MSynComm+ SF,2+18,0.333333333,0.076023333
0:00:34,3,F11,0.222,0.00944,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
0:59:29,3,F11,0.202,0.99139,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
1:59:31,3,F11,0.202,1.99194,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
2:59:31,3,F11,0.208,2.99194,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
3:59:33,3,F11,0.231,3.9925,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
4:59:33,3,F11,0.295,4.9925,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
5:59:35,3,F11,0.375,5.99306,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
6:59:35,3,F11,0.382,6.99306,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
7:59:36,3,F11,0.385,7.99333,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
8:59:37,3,F11,0.386,8.99361,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
9:59:38,3,F11,0.386,9.99389,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
10:59:38,3,F11,0.387,10.99389,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
11:59:40,3,F11,0.393,11.99444,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
12:59:41,3,F11,0.402,12.99472,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
13:59:42,3,F11,0.409,13.995,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
14:59:43,3,F11,0.414,14.99528,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
15:59:44,3,F11,0.415,15.99556,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
16:59:44,3,F11,0.42,16.99556,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
17:59:44,3,F11,0.428,17.99556,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
18:59:45,3,F11,0.432,18.99583,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
19:59:47,3,F11,0.437,19.99639,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
20:59:48,3,F11,0.446,20.99667,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
21:59:49,3,F11,0.465,21.99694,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
22:59:50,3,F11,0.496,22.99722,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
23:59:51,3,F11,0.554,23.9975,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
24:59:51,3,F11,0.653,24.9975,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
25:59:53,3,F11,0.768,25.99806,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
26:59:54,3,F11,0.853,26.99833,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
27:59:54,3,F11,0.943,27.99833,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
28:59:55,3,F11,1.04,28.99861,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
29:59:56,3,F11,1.126,29.99889,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
30:59:57,3,F11,1.199,30.99917,SPL166,3 - SPL166,F,11,20MSynComm+ SFP,2+18,0.333333333,0.076023333
